index,Actual_NAV,Synthetic_NAV,Normalized_Actual_NAV,Normalized_Synthetic_NAV,BS_Theoretical,Actual_Returns,Synthetic_Returns,Time_To_Expiry
2017-09-10,6.8,53.23894963437417,40.0,53.23894963437417,14.275941638914674,0.0,0.007565667090474085,0.0136986301369863
2017-09-11,14.1,61.47173559186141,82.94117647058825,61.47173559186141,11.441183221394795,0.7292521852020617,0.1437872208479959,0.010958904109589041
2017-09-12,14.1,68.36353883681943,82.94117647058825,68.36353883681943,10.808674810473576,0.0,0.10626213926211055,0.01
2017-09-13,18.2,72.16180840753955,107.05882352941177,72.16180840753955,10.739816060103522,0.25524679669862715,0.05407131195906403,0.01
2017-09-14,18.2,74.82633984865757,107.05882352941177,74.82633984865757,10.667823704152397,0.0,0.03625902348844477,0.01
2017-09-15,18.2,78.49684106850009,107.05882352941177,78.49684106850009,10.420540612057948,0.0,0.047888422804178266,0.01
2017-09-16,18.2,74.81837310988749,107.05882352941177,74.81837310988749,33.55669844476165,0.0,-0.04799489818336287,0.09315068493150686
2017-09-17,18.2,71.06235737186894,107.05882352941177,71.06235737186894,33.02121617549392,0.0,-0.05150572020107838,0.09041095890410959
2017-09-18,22.45,70.39914522346564,132.05882352941177,70.39914522346564,32.497129789330074,0.20986902010551367,-0.009376643050470436,0.08767123287671233
2017-09-19,22.45,68.40482002492236,132.05882352941177,68.40482002492236,32.08669413676671,0.0,-0.028737831031792678,0.08493150684931507
2017-09-20,24.8,71.2540686226637,145.8823529411765,71.2540686226637,30.426503761267668,0.09955303898267331,0.04080863064804315,0.0821917808219178
2017-09-21,24.8,74.38446865382836,145.8823529411765,74.38446865382836,29.48529401408223,0.0,0.042995244399516054,0.07945205479452055
2017-09-22,24.8,79.07807779778064,145.8823529411765,79.07807779778064,28.704457357387355,0.0,0.06118852555415905,0.07671232876712329
2017-09-23,24.8,81.55590513679033,145.8823529411765,81.55590513679033,28.147975556031497,0.0,0.03085304673944432,0.07397260273972603
2017-09-24,24.8,82.29885342595912,145.8823529411765,82.29885342595912,27.582587432102855,0.0,0.009068438257621495,0.07123287671232877
2017-09-25,19.4,80.85771856734414,114.11764705882354,80.85771856734414,28.533087385372482,-0.24557058710165408,-0.01766612673179054,0.0684931506849315
2017-09-26,19.4,81.9849064009575,114.11764705882354,81.9849064009575,27.83182114461738,0.0,0.013844112827251462,0.06575342465753424
2017-09-27,25.98,85.62482642626695,152.82352941176472,85.62482642626695,26.62789255820212,0.2920539451731711,0.04344010740124475,0.06301369863013699
2017-09-28,25.98,90.1625854750686,152.82352941176472,90.1625854750686,25.24757989445925,0.0,0.05163927639879239,0.06027397260273973
2017-09-29,25.98,96.66896824285882,152.82352941176472,96.66896824285882,24.640762412704362,0.0,0.06967789759721588,0.057534246575342465
2017-09-30,25.98,105.99325396299349,152.82352941176472,105.99325396299349,24.006118321071654,0.0,0.09208300679043119,0.0547945205479452
2017-10-01,25.98,113.01905558386753,152.82352941176472,113.01905558386753,23.357515488908803,0.0,0.06418098775257972,0.052054794520547946
2017-10-02,37.75,119.1091284359063,222.05882352941177,119.1091284359063,22.65224199610111,0.3736584644525803,0.052483680581052204,0.049315068493150684
2017-10-03,37.75,125.0692903701081,222.05882352941177,125.0692903701081,22.14026491673667,0.0,0.04882778812102803,0.04657534246575343
2017-10-04,50.65,134.70390140549523,297.94117647058823,134.70390140549523,21.71919701304705,0.2939537549996586,0.07421113997759503,0.043835616438356165
2017-10-05,50.65,139.29731284016975,297.94117647058823,139.29731284016975,20.21451240702595,0.0,0.03353154348811292,0.0410958904109589
2017-10-06,50.65,144.2349176796098,297.94117647058823,144.2349176796098,20.387032430028967,0.0,0.03483275295931319,0.038356164383561646
2017-10-07,50.65,143.92388311067873,297.94117647058823,143.92388311067873,19.60416633188879,0.0,-0.0021587727938268478,0.03561643835616438
2017-10-08,50.65,143.579100300054,297.94117647058823,143.579100300054,18.793896248928377,0.0,-0.002398465378123196,0.03287671232876712
2017-10-09,50.65,125.41382403302863,297.94117647058823,125.41382403302863,19.117264127011822,0.0,-0.1352672433152878,0.030136986301369864
2017-10-10,50.65,108.02266867068998,297.94117647058823,108.02266867068998,17.809116161347447,0.0,-0.14927776142242283,0.0273972602739726
2017-10-11,2.9,86.8900752962437,17.058823529411764,86.8900752962437,16.512964609267556,-2.860228493702264,-0.21769728277783915,0.024657534246575342
2017-10-12,2.9,70.17513600277809,17.058823529411764,70.17513600277809,15.583500753563612,0.0,-0.21364975712269868,0.021917808219178082
2017-10-13,2.9,52.679028720159955,17.058823529411764,52.679028720159955,14.116087082524473,0.0,-0.2867766209472532,0.019178082191780823
2017-10-14,2.9,43.17705984536507,17.058823529411764,43.17705984536507,13.030205048623884,0.0,-0.1989081072406492,0.01643835616438356
2017-10-15,2.9,32.34173959809434,17.058823529411764,32.34173959809434,11.856467518405907,0.0,-0.28895068849557665,0.0136986301369863
2017-10-16,2.75,29.901232995974457,16.176470588235297,29.901232995974457,10.909903666608898,-0.05310982531394841,-0.07845892674432357,0.010958904109589041
2017-10-17,2.75,28.70669015917138,16.176470588235297,28.70669015917138,10.822519555360032,0.0,-0.040769514678173406,0.01
2017-10-18,3.65,30.79544334655394,21.47058823529412,30.79544334655394,10.591481718944124,0.2831262559159201,0.07023653354934424,0.01
2017-10-19,3.65,36.29616278352534,21.47058823529412,36.29616278352534,10.57079229439114,0.0,0.16434529149930874,0.01
2017-10-20,3.65,42.358299578150294,21.47058823529412,42.358299578150294,10.551439002976622,0.0,0.1544523505281726,0.01
2017-10-21,3.65,48.01246803956006,21.47058823529412,48.01246803956006,30.160852084169846,0.0,0.12529635023403599,0.07397260273972603
2017-10-22,3.65,54.912016022918216,21.47058823529412,54.912016022918216,29.55428005054341,0.0,0.13427146765545425,0.07123287671232877
2017-10-23,5.68,59.16924100400672,33.411764705882355,59.16924100400672,31.744243133072132,0.44222406513865986,0.074669633569597,0.0684931506849315
2017-10-24,5.68,61.232999665318125,33.411764705882355,61.232999665318125,31.39293487105624,0.0,0.034284425186598896,0.06575342465753424
2017-10-25,4.73,61.79332857598688,27.82352941176471,61.79332857598688,30.735453567542436,-0.18302603022921818,0.009109152377248502,0.06301369863013699
2017-10-26,4.73,56.84333297740196,27.82352941176471,56.84333297740196,30.253520893400264,0.0,-0.08349646739645993,0.06027397260273973
2017-10-27,4.73,50.19807891210324,27.82352941176471,50.19807891210324,26.014822697576392,0.0,-0.1243221821128764,0.057534246575342465
2017-10-28,4.73,44.96969485798605,27.82352941176471,44.96969485798605,25.344786109681763,0.0,-0.10998794197990323,0.0547945205479452
2017-10-29,4.73,45.8122753519919,27.82352941176471,45.8122753519919,24.66001176757686,0.0,0.018563260692521105,0.052054794520547946
2017-10-30,8.3,43.947739775037206,48.82352941176471,43.947739775037206,25.45028984243436,0.5623303122987106,-0.0415508803752136,0.049315068493150684
2017-10-31,8.1,45.02678259505772,47.64705882352941,45.02678259505772,24.013175336646327,-0.02439145312415924,0.02425628588706513,0.04657534246575343
2017-11-01,10.0,45.35764362372551,58.82352941176471,45.35764362372551,23.32988538554855,0.21072103131565273,0.007321228232883156,0.043835616438356165
2017-11-02,10.0,44.66003917930956,58.82352941176471,44.66003917930956,21.97414259148013,0.0,-0.015499586048283312,0.0410958904109589
2017-11-03,10.0,42.544826704416906,58.82352941176471,42.544826704416906,19.652050057972247,0.0,-0.048520857628360246,0.038356164383561646
2017-11-04,10.0,43.61094867626026,58.82352941176471,43.61094867626026,18.895663124264956,0.0,0.02474996919559789,0.03561643835616438
2017-11-05,10.0,44.13728300437723,58.82352941176471,44.13728300437723,18.11293626719521,0.0,0.011996609628806469,0.03287671232876712
2017-11-06,14.5,46.00693831344251,85.29411764705883,46.00693831344251,17.78194489616044,0.371563556432483,0.04148737312855099,0.030136986301369864
2017-11-07,14.5,47.92282647560244,85.29411764705883,47.92282647560244,17.746949584702634,0.0,0.040799717265612226,0.0273972602739726
2017-11-08,16.0,51.031151398732575,94.11764705882354,51.031151398732575,16.64773477725589,0.09844007281325251,0.06284432271312436,0.024657534246575342
2017-11-09,16.0,54.54077861182749,94.11764705882354,54.54077861182749,16.696102970720403,0.0,0.06651239529869275,0.021917808219178082
2017-11-10,16.0,56.02175095546299,94.11764705882354,56.02175095546299,16.703799614394256,0.0,0.02679137194921506,0.019178082191780823
2017-11-11,16.0,56.77308331864249,94.11764705882354,56.77308331864249,15.423543141633218,0.0,0.013322302930319484,0.01643835616438356
2017-11-12,16.0,57.062027854049134,94.11764705882354,57.062027854049134,14.038863581100486,0.0,0.00507655595839189,0.0136986301369863
2017-11-13,15.53,55.711468062986306,91.3529411764706,55.711468062986306,12.75630629781108,-0.029815085079185576,-0.023952868570177394,0.010958904109589041
2017-11-14,15.53,54.49971107252626,91.3529411764706,54.49971107252626,12.23082212252234,0.0,-0.02199061532744971,0.01
2017-11-15,9.92,52.9374205150095,58.352941176470594,52.9374205150095,13.73195576475041,-0.4482207158638142,-0.029084929309887205,0.01
2017-11-16,9.92,55.21032182744985,58.352941176470594,55.21032182744985,12.43869853270121,0.0,0.04203945450666087,0.01
2017-11-17,9.92,57.519053968101964,58.352941176470594,57.519053968101964,12.062495906420281,0.0,0.04096634083919166,0.01
2017-11-18,9.92,59.77162616557944,58.352941176470594,59.77162616557944,34.23692499315689,0.0,0.0384148032498449,0.07397260273972603
2017-11-19,9.92,61.540176112291014,58.352941176470594,61.540176112291014,33.55527669480011,0.0,0.02915916212356659,0.07123287671232877
2017-11-20,12.4,64.21161119696836,72.94117647058825,64.21161119696836,30.82736429827105,0.22314355131420976,0.04249382246563594,0.0684931506849315
2017-11-21,12.4,62.388565013650506,72.94117647058825,62.388565013650506,27.910430835920806,0.0,-0.028802048512490276,0.06575342465753424
2017-11-22,18.5,62.05633020833117,108.82352941176471,62.05633020833117,27.61729079113752,0.40007425947328795,-0.00533948128707938,0.06301369863013699
2017-11-23,18.5,68.03816578091035,108.82352941176471,68.03816578091035,26.968476404791545,0.0,0.09202628490271371,0.06027397260273973
2017-11-24,18.5,67.37433775187817,108.82352941176471,67.37433775187817,25.85696719492057,0.0,-0.009804609316579775,0.057534246575342465
2017-11-25,18.5,67.30036972935417,108.82352941176471,67.30036972935417,25.191558175093405,0.0,-0.0010984695099042242,0.0547945205479452
2017-11-26,18.5,74.50753470152341,108.82352941176471,74.50753470152341,24.51148566663005,0.0,0.10173452681943705,0.052054794520547946
2017-11-27,22.79,83.21544525852187,134.05882352941177,83.21544525852187,24.257079260503815,0.20855111117331362,0.11053271351991252,0.049315068493150684
2017-11-28,22.79,87.52789257099452,134.05882352941177,87.52789257099452,24.124841773167645,0.0,0.05052454408179881,0.04657534246575343
2017-11-29,42.3,100.82851618601656,248.8235294117647,100.82851618601656,24.85674495094986,0.6184652427946393,0.1414636994933533,0.043835616438356165
2017-11-30,42.3,119.20938715818276,248.8235294117647,119.20938715818276,25.47323663185307,0.0,0.16746028855777917,0.0410958904109589
2017-12-01,42.3,130.98609626849253,248.8235294117647,130.98609626849253,24.800467110639374,0.0,0.0942096793558143,0.038356164383561646
2017-12-02,42.3,140.84979373207528,248.8235294117647,140.84979373207528,23.855878592315776,0.0,0.07260284765692217,0.03561643835616438
2017-12-03,42.3,148.08811912603022,248.8235294117647,148.08811912603022,22.877618385632786,0.0,0.0501134662140624,0.03287671232876712
2017-12-04,68.27,150.5165457901035,401.5882352941177,150.5165457901035,22.2992749380237,0.4786833453779567,0.016265520866415275,0.030136986301369864
2017-12-05,68.27,148.1089763375582,401.5882352941177,148.1089763375582,20.52488164423221,0.0,-0.016124687536974294,0.0273972602739726
2017-12-06,48.64,147.97540224710917,286.11764705882354,147.97540224710917,18.91348296512274,-0.3390241937722773,-0.0009022704956562203,0.024657534246575342
2017-12-07,48.64,147.57867632341507,286.11764705882354,147.57867632341507,16.511682749627198,0.0,-0.002684626542033309,0.021917808219178082
2017-12-08,48.64,147.35712113275594,286.11764705882354,147.35712113275594,14.642566394638607,0.0,-0.00150239634689643,0.019178082191780823
2017-12-09,48.64,130.92907181234628,286.11764705882354,130.92907181234628,13.514262452596768,0.0,-0.11820329600473709,0.01643835616438356
2017-12-10,48.64,115.31409965981918,286.11764705882354,115.31409965981918,12.295013874598453,0.0,-0.12699603349717842,0.0136986301369863
2017-12-11,4.9,96.91220249754636,28.82352941176471,96.91220249754636,10.726192348506629,-2.2952110325413306,-0.17385426679169422,0.010958904109589041
2017-12-12,4.9,82.53100025803656,28.82352941176471,82.53100025803656,10.864815888484145,0.0,-0.1606314562718713,0.01
2017-12-13,9.05,62.113806668643015,53.235294117647065,62.113806668643015,11.127811854484662,0.6135295525952538,-0.2842056896280894,0.01
2017-12-14,9.05,61.08986830688452,53.235294117647065,61.08986830688452,11.41131880052717,0.0,-0.016622262899252158,0.01
2017-12-15,9.05,58.71346879956239,53.235294117647065,58.71346879956239,10.372479894494518,0.0,-0.03967687898171349,0.01
2017-12-16,9.05,56.02202331059565,53.235294117647065,56.02202331059565,33.67451698753666,0.0,-0.04692426512775373,0.09315068493150686
2017-12-17,9.05,49.29779951928426,53.235294117647065,49.29779951928426,33.1313707714271,0.0,-0.12786544127170815,0.09041095890410959
2017-12-18,18.45,51.35420053639925,108.52941176470588,51.35420053639925,33.15504034494279,0.7122996127747012,0.04086728954578118,0.08767123287671233
2017-12-19,18.45,54.53770179008969,108.52941176470588,54.53770179008969,34.118842741727576,0.0,0.06014550336644751,0.08493150684931507
2017-12-20,13.5,56.15260486263334,79.41176470588236,56.15260486263334,32.581111391959894,-0.31237468504215243,0.029180832783147658,0.0821917808219178
2017-12-21,13.5,58.00846272293327,79.41176470588236,58.00846272293327,31.73329075724996,0.0,0.0325158376682297,0.07945205479452055
2017-12-22,13.5,61.536682822531425,79.41176470588236,61.536682822531425,31.94593580395508,0.0,0.05904455673596865,0.07671232876712329
2017-12-23,13.5,64.2191616535352,79.41176470588236,64.2191616535352,31.323766144807678,0.0,0.042668168631973424,0.07397260273972603
2017-12-24,13.5,68.32182370851167,79.41176470588236,68.32182370851167,30.691741662855748,0.0,0.06192760846303506,0.07123287671232877
2017-12-25,13.5,74.38162716151912,79.41176470588236,74.38162716151912,30.049286815177993,0.0,0.0849797218390983,0.0684931506849315
2017-12-26,13.5,79.9755127052255,79.41176470588236,79.9755127052255,30.316684655704876,0.0,0.07251153204483145,0.06575342465753424
2017-12-27,14.8,80.14936550055161,87.05882352941177,80.14936550055161,30.18841853807203,0.09193749532568564,0.0021714659906399954,0.06301369863013699
2017-12-28,14.8,79.24756307968008,87.05882352941177,79.24756307968008,28.789275472153804,0.0,-0.011315300122982899,0.06027397260273973
2017-12-29,14.8,75.75964033279902,87.05882352941177,75.75964033279902,30.111866136707704,0.0,-0.04501096108996978,0.057534246575342465
2017-12-30,14.8,71.84469092097012,87.05882352941177,71.84469092097012,29.341905427827896,0.0,-0.05305898276511202,0.0547945205479452
2017-12-31,14.8,69.68278474514881,87.05882352941177,69.68278474514881,28.55472932464886,0.0,-0.03055342213098576,0.052054794520547946
2018-01-01,14.8,72.17566062960998,87.05882352941177,72.17566062960998,27.748958185535457,0.0,0.03514958215576347,0.049315068493150684
2018-01-02,14.8,77.75218236348945,87.05882352941177,77.75218236348945,24.241958760679836,0.0,0.07442374097811924,0.04657534246575343
2018-01-03,28.4,84.70270216145175,167.05882352941177,84.70270216145175,22.210422269608443,0.6517619643970908,0.08562088423252955,0.043835616438356165
2018-01-04,28.4,93.17645476268508,167.05882352941177,93.17645476268508,21.702685329347787,0.0,0.09534755459148675,0.0410958904109589
2018-01-05,28.4,100.61693258553044,167.05882352941177,100.61693258553044,21.08075410585934,0.0,0.07682550098842351,0.038356164383561646
2018-01-06,28.4,108.2154767187718,167.05882352941177,108.2154767187718,20.26710595945451,0.0,0.07280383478805098,0.03561643835616438
2018-01-07,28.4,113.86723926133484,167.05882352941177,113.86723926133484,19.42530036752987,0.0,0.050908807625665804,0.03287671232876712
2018-01-08,28.4,126.04335865935677,167.05882352941177,126.04335865935677,19.154202647666352,0.0,0.1015927622257687,0.030136986301369864
2018-01-09,28.4,136.82794789753677,167.05882352941177,136.82794789753677,19.28437426568098,0.0,0.08209831771804252,0.0273972602739726
2018-01-10,60.8,151.89532830179974,357.64705882352945,151.89532830179974,17.780991673075732,0.7612006438049609,0.10446737221941475,0.024657534246575342
2018-01-11,60.8,166.32893402130182,357.64705882352945,166.32893402130182,16.925814489038885,0.0,0.09077570392531846,0.021917808219178082
2018-01-12,60.8,180.9464022342091,357.64705882352945,180.9464022342091,16.3251531743349,0.0,0.08423350919667237,0.019178082191780823
2018-01-13,60.8,187.42592364878547,357.64705882352945,187.42592364878547,15.066744060183737,0.0,0.03518282631449975,0.01643835616438356
2018-01-14,60.8,187.8164742541131,357.64705882352945,187.8164742541131,13.706981199190068,0.0,0.002081591784576473,0.0136986301369863
2018-01-15,60.8,177.83195846135004,357.64705882352945,177.83195846135004,12.213444383357682,0.0,-0.054626234454736,0.010958904109589041
2018-01-16,60.8,165.10365237653946,357.64705882352945,165.10365237653946,13.268484362125491,0.0,-0.07426557791553662,0.01
2018-01-17,32.5,153.29273032685464,191.1764705882353,153.29273032685464,13.680377660852173,-0.6263496996364295,-0.07422410935681355,0.01
2018-01-18,32.5,140.6670936318371,191.1764705882353,140.6670936318371,14.009154978330344,0.0,-0.08595330287185246,0.01
2018-01-19,32.5,134.05310012471068,191.1764705882353,134.05310012471068,13.01071002509866,0.0,-0.04816006961646838,0.01
2018-01-20,32.5,136.04097253770925,191.1764705882353,136.04097253770925,37.16233339426003,0.0,0.014720117979141394,0.07397260273972603
2018-01-21,32.5,141.9149926114569,191.1764705882353,141.9149926114569,36.41580295610311,0.0,0.042272125737968985,0.07123287671232877
2018-01-22,45.05,149.71230323011594,265.0,149.71230323011594,35.227423761599994,0.32653289471865504,0.05348723919306654,0.0684931506849315
2018-01-23,45.05,159.622726116728,265.0,159.622726116728,34.70561007617425,0.0,0.06409759513927797,0.06575342465753424
2018-01-24,56.5,169.70473257909666,332.3529411764706,169.70473257909666,34.9840225210537,0.22646765409804837,0.061246990672153244,0.06301369863013699
2018-01-25,56.5,176.28190873205438,332.3529411764706,176.28190873205438,34.46287643491405,0.0,0.03802440799168821,0.06027397260273973
2018-01-26,56.5,181.39034655785426,332.3529411764706,181.39034655785426,32.68276731853348,0.0,0.028566852178094577,0.057534246575342465
2018-01-27,56.5,170.5188117210968,332.3529411764706,170.5188117210968,31.842311316398536,0.0,-0.061805696623213904,0.0547945205479452
2018-01-28,56.5,162.74324376400912,332.3529411764706,162.74324376400912,30.983300014034967,0.0,-0.0466718560561908,0.052054794520547946
2018-01-29,16.1,158.10825989822573,94.70588235294119,158.10825989822573,36.88997879514659,-1.255421366161978,-0.02889377963495632,0.049315068493150684
2018-01-30,16.1,154.7535107914073,94.70588235294119,154.7535107914073,37.73071740655632,0.0,-0.021446389455062723,0.04657534246575343
2018-01-31,47.18,155.03225582258963,277.5294117647059,155.03225582258963,33.61689894448136,1.0751508019891114,0.001799599184021242,0.043835616438356165
2018-02-01,47.18,168.37481366911788,277.5294117647059,168.37481366911788,32.36705808658553,0.0,0.08255933073747013,0.0410958904109589
2018-02-02,47.18,177.45951081910857,277.5294117647059,177.45951081910857,38.85805840280341,0.0,0.05254994674580366,0.038356164383561646
2018-02-03,47.18,184.31543428014496,277.5294117647059,184.31543428014496,37.39208699028268,0.0,0.037906131751687264,0.03561643835616438
2018-02-04,47.18,198.51306593287094,277.5294117647059,198.51306593287094,35.87274584943475,0.0,0.07420631471518771,0.03287671232876712
2018-02-05,47.18,203.47568809451215,277.5294117647059,203.47568809451215,69.51086722721061,0.0,0.02469160762226093,0.030136986301369864
2018-02-06,47.18,205.9727870600455,277.5294117647059,205.9727870600455,54.36956197542963,0.0,0.012197529490479765,0.0273972602739726
2018-02-07,42.7,204.77275148479882,251.17647058823533,204.77275148479882,47.507487921327765,-0.09977115374495005,-0.0058432234902583945,0.024657534246575342
2018-02-08,42.7,203.63540318141543,251.17647058823533,203.63540318141543,51.7876579261856,0.0,-0.005569679403109353,0.021917808219178082
2018-02-09,42.7,195.0371242474507,251.17647058823533,195.0371242474507,42.76222134844829,0.0,-0.0431412343199694,0.019178082191780823
2018-02-10,42.7,189.5248189172242,251.17647058823533,189.5248189172242,39.54235749558484,0.0,-0.02866993471375746,0.01643835616438356
2018-02-11,42.7,186.33451558533886,251.17647058823533,186.33451558533886,36.049535384053115,0.0,-0.016976457196241492,0.0136986301369863
2018-02-12,33.49,182.91399865420365,197.00000000000003,182.91399865420365,28.81997023277927,-0.24295203342846558,-0.018527439620021506,0.010958904109589041
2018-02-13,33.49,180.9798465606768,197.00000000000003,180.9798465606768,26.90104624152309,0.0,-0.010630409571889238,0.01
2018-02-14,43.65,181.87400137788805,256.7647058823529,181.87400137788805,21.125835184812786,0.2649563954794979,0.004928467107034788,0.01
2018-02-15,43.65,181.70180059078646,256.7647058823529,181.70180059078646,21.240203000782913,0.0,-0.0009472621612635413,0.01
2018-02-16,43.65,181.547173431596,256.7647058823529,181.547173431596,21.602980108686097,0.0,-0.0008513563951346496,0.01
2018-02-17,43.65,186.41329485894443,256.7647058823529,186.41329485894443,60.57109087912613,0.0,0.02645069541007581,0.07397260273972603
2018-02-18,43.65,185.57968890948285,256.7647058823529,185.57968890948285,59.38647655716409,0.0,-0.004481844449851446,0.07123287671232877
2018-02-19,43.65,186.03569789444813,256.7647058823529,186.03569789444813,58.18088514074611,0.0,0.002454199853075736,0.0684931506849315
2018-02-20,43.65,187.6467041172463,256.7647058823529,187.6467041172463,59.795091990439914,0.0,0.008622381974805332,0.06575342465753424
2018-02-21,46.3,191.71720326907715,272.3529411764706,191.71720326907715,56.64827084012927,0.05893867880657718,0.021460425167965952,0.06301369863013699
2018-02-22,46.3,192.52299121723863,272.3529411764706,192.52299121723863,51.9434221149254,0.0,0.004194194886219868,0.06027397260273973
2018-02-23,46.3,196.68345099233244,272.3529411764706,196.68345099233244,45.61337017715982,0.0,0.02138000712806426,0.057534246575342465
2018-02-24,46.3,191.1597637621252,272.3529411764706,191.1597637621252,44.46099042025935,0.0,-0.02848605072195274,0.0547945205479452
2018-02-25,46.3,200.09031206054297,272.3529411764706,200.09031206054297,43.2821384043807,0.0,0.04565928703116235,0.052054794520547946
2018-02-26,26.4,208.73646553612957,155.29411764705884,208.73646553612957,40.87043476504368,-0.5617779509399179,0.042303700945888756,0.049315068493150684
2018-02-27,92.96,216.27879875529067,546.8235294117648,216.27879875529067,45.763496176964054,1.2588052829513305,0.03549578450609571,0.04657534246575343
2018-02-28,92.96,233.00785771619138,546.8235294117648,233.00785771619138,46.68474871159856,0.0,0.07450386672081734,0.043835616438356165
2018-03-01,92.96,252.52985686693998,546.8235294117648,252.52985686693998,50.187008074191,0.0,0.08045730964172614,0.0410958904109589
2018-03-02,92.96,259.82833425536137,546.8235294117648,259.82833425536137,42.66158290480507,0.0,0.028491673346013564,0.038356164383561646
2018-03-03,92.96,258.688766731464,546.8235294117648,258.688766731464,41.05856089325812,0.0,-0.004395493828328717,0.03561643835616438
2018-03-04,92.96,259.3236643880724,546.8235294117648,259.3236643880724,39.39667007080584,0.0,0.0024512847043090275,0.03287671232876712
2018-03-05,92.96,246.45601727016629,546.8235294117648,246.45601727016629,36.471619474988074,0.0,-0.05089340232646553,0.030136986301369864
2018-03-06,92.96,233.64769393312886,546.8235294117648,233.64769393312886,34.15006977104804,0.0,-0.05336914928948092,0.0273972602739726
2018-03-07,59.95,214.59093115364382,352.64705882352945,214.59093115364382,31.30444622490313,-0.4386584116300777,-0.08508082934769123,0.024657534246575342
2018-03-08,59.95,198.13351286202408,352.64705882352945,198.13351286202408,27.613653689889816,0.0,-0.07979245916554384,0.021917808219178082
2018-03-09,59.95,182.1784569622953,352.64705882352945,182.1784569622953,23.313259048107284,0.0,-0.0839543714069953,0.019178082191780823
2018-03-10,59.95,163.89696860664435,352.64705882352945,163.89696860664435,21.53058266884227,0.0,-0.10574874923318243,0.01643835616438356
2018-03-11,59.95,153.51258013757717,352.64705882352945,153.51258013757717,19.60174428151049,0.0,-0.06545547123247963,0.0136986301369863
2018-03-12,28.75,145.9735580963921,169.11764705882354,145.9735580963921,18.778273075078687,-0.7348731142301639,-0.05035702258544981,0.010958904109589041
2018-03-13,28.75,144.04095906664136,169.11764705882354,144.04095906664136,18.430244608189014,0.0,-0.013327799283333112,0.01
2018-03-14,28.75,139.33089256908667,169.11764705882354,139.33089256908667,19.286148029966625,0.0,-0.03324607083751173,0.01
2018-03-15,28.75,137.82344892139366,169.11764705882354,137.82344892139366,18.571353213133534,0.0,-0.010878115815433574,0.01
2018-03-16,28.75,130.57611472676763,169.11764705882354,130.57611472676763,17.738224051888892,0.0,-0.05401719909390145,0.01
2018-03-17,28.75,140.53836362160678,169.11764705882354,140.53836362160678,56.58893648908111,0.0,0.0735241908427058,0.09315068493150686
2018-03-18,28.75,143.26591094625584,169.11764705882354,143.26591094625584,55.69739473056802,0.0,0.019221918415114916,0.09041095890410959
2018-03-19,45.81,152.10819024042027,269.47058823529414,152.10819024042027,64.31919506563963,0.46586464065529143,0.05988962494507478,0.08767123287671233
2018-03-20,45.81,166.77258396978922,269.47058823529414,166.77258396978922,60.811927914449825,0.0,0.09203906617574895,0.08493150684931507
2018-03-21,53.0,180.74583493388448,311.764705882353,180.74583493388448,58.59363266245214,0.145789505653471,0.08046070580491087,0.0821917808219178
2018-03-22,53.0,183.8496503328809,311.764705882353,183.8496503328809,72.29932552201512,0.0,0.01702648829953189,0.07945205479452055
2018-03-23,53.0,191.82646337863002,311.764705882353,191.82646337863002,73.85991150221344,0.0,0.0424728209213657,0.07671232876712329
2018-03-24,53.0,190.07290126261296,311.764705882353,190.07290126261296,72.4816843469473,0.0,-0.009183437325755361,0.07397260273972603
2018-03-25,53.0,186.59870171157047,311.764705882353,186.59870171157047,71.07943296911958,0.0,-0.018447358638236,0.07123287671232877
2018-03-26,29.2,190.69865182353888,171.76470588235296,190.69865182353888,60.940268829924435,-0.5961232042778858,0.02173411217417077,0.0684931506849315
2018-03-27,29.2,198.63610635649738,171.76470588235296,198.63610635649738,62.483638460800194,0.0,0.040780096538267425,0.06575342465753424
2018-03-28,67.54,206.23588439329686,397.2941176470589,206.23588439329686,61.91011159658319,0.8385513056831856,0.03754604406745362,0.06301369863013699
2018-03-29,67.54,221.3619743701966,397.2941176470589,221.3619743701966,53.813048852910924,0.0,0.0707786711440697,0.06027397260273973
2018-03-30,67.54,235.6260275252983,397.2941176470589,235.6260275252983,52.527777208723364,0.0,0.06244666433128249,0.057534246575342465
2018-03-31,67.54,230.86906216655177,397.2941176470589,230.86906216655177,51.213839675361896,0.0,-0.020395199677984432,0.0547945205479452
2018-04-01,67.54,224.76544831463184,397.2941176470589,224.76544831463184,49.86905948065487,0.0,-0.026793312826330906,0.052054794520547946
2018-04-02,50.5,221.3105428150017,297.05882352941177,221.3105428150017,55.7395593701915,-0.29074667867610754,-0.015490520241222275,0.049315068493150684
2018-04-03,50.5,214.11902330093614,297.05882352941177,214.11902330093614,49.16830190791438,0.0,-0.03303484223901548,0.04657534246575343
2018-04-04,50.3,204.73249732460118,295.88235294117646,204.73249732460118,45.92490507403636,-0.003968259175620622,-0.044827808131131075,0.043835616438356165
2018-04-05,50.3,208.6946575274218,295.88235294117646,208.6946575274218,42.32932970298157,0.0,0.019167979013883056,0.0410958904109589
2018-04-06,50.3,206.9220162533893,295.88235294117646,206.9220162533893,45.10247359156074,0.0,-0.008530225732815979,0.038356164383561646
2018-04-07,50.3,201.48937870836505,295.88235294117646,201.48937870836505,43.41420750166117,0.0,-0.0266053203355037,0.03561643835616438
